title,notation,label
13.1019-Education/Teaching of Individuals in Secondary Special Education Programs.,13.1019,Education/Teaching of Individuals in Secondary Special Education Programs.
"13.1099-Special Education and Teaching, Other.",13.1099,"Special Education and Teaching, Other."
13.1101-Counselor Education/School Counseling and Guidance Services.,13.1101,Counselor Education/School Counseling and Guidance Services.
13.1102-College Student Counseling and Personnel Services.,13.1102,College Student Counseling and Personnel Services.
"13.1199-Student Counseling and Personnel Services, Other.",13.1199,"Student Counseling and Personnel Services, Other."
13.1201-Adult and Continuing Education and Teaching.,13.1201,Adult and Continuing Education and Teaching.
13.1202-Elementary Education and Teaching.,13.1202,Elementary Education and Teaching.
13.1203-Junior High/Intermediate/Middle School Education and Teaching.,13.1203,Junior High/Intermediate/Middle School Education and Teaching.
13.1205-Secondary Education and Teaching.,13.1205,Secondary Education and Teaching.
"13.1206-Teacher Education, Multiple Levels.",13.1206,"Teacher Education, Multiple Levels."
13.1207-Montessori Teacher Education.,13.1207,Montessori Teacher Education.
13.1208-Waldorf/Steiner Teacher Education.,13.1208,Waldorf/Steiner Teacher Education.
13.1209-Kindergarten/Preschool Education and Teaching.,13.1209,Kindergarten/Preschool Education and Teaching.
13.1210-Early Childhood Education and Teaching.,13.1210,Early Childhood Education and Teaching.
13.1211-Online Educator/Online Teaching.,13.1211,Online Educator/Online Teaching.
13.1212-International Teaching and Learning.,13.1212,International Teaching and Learning.
"13.1213-Science, Technology, Engineering, and Mathematics (STEM) Educational Methods.",13.1213,"Science, Technology, Engineering, and Mathematics (STEM) Educational Methods."
13.1214-College/Postsecondary/University Teaching.,13.1214,College/Postsecondary/University Teaching.
"13.1299-Teacher Education and Professional Development, Specific Levels and Methods, Other.",13.1299,"Teacher Education and Professional Development, Specific Levels and Methods, Other."
13.1301-Agricultural Teacher Education.,13.1301,Agricultural Teacher Education.
13.1302-Art Teacher Education.,13.1302,Art Teacher Education.
13.1303-Business and Innovation/Entrepreneurship Teacher Education.,13.1303,Business and Innovation/Entrepreneurship Teacher Education.
13.1304-Driver and Safety Teacher Education.,13.1304,Driver and Safety Teacher Education.
13.1305-English/Language Arts Teacher Education.,13.1305,English/Language Arts Teacher Education.
13.1306-Foreign Language Teacher  Education.,13.1306,Foreign Language Teacher  Education.
13.1307-Health Teacher Education.,13.1307,Health Teacher Education.
13.1308-Family and Consumer Sciences/Home Economics Teacher Education.,13.1308,Family and Consumer Sciences/Home Economics Teacher Education.
13.1309-Technology Teacher Education/Industrial Arts Teacher Education.,13.1309,Technology Teacher Education/Industrial Arts Teacher Education.
13.1310-Sales and Marketing Operations/Marketing and Distribution   Teacher Education.,13.1310,Sales and Marketing Operations/Marketing and Distribution   Teacher Education.
13.1311-Mathematics Teacher Education.,13.1311,Mathematics Teacher Education.
13.1312-Music Teacher Education.,13.1312,Music Teacher Education.
13.1314-Physical Education Teaching and Coaching.,13.1314,Physical Education Teaching and Coaching.
13.1315-Reading Teacher Education.,13.1315,Reading Teacher Education.
13.1316-Science Teacher Education/General Science Teacher Education.,13.1316,Science Teacher Education/General Science Teacher Education.
13.1317-Social Science Teacher Education.,13.1317,Social Science Teacher Education.
13.1318-Social Studies Teacher Education.,13.1318,Social Studies Teacher Education.
13.1319-Technical Teacher Education.,13.1319,Technical Teacher Education.
13.1320-Trade and Industrial Teacher Education.,13.1320,Trade and Industrial Teacher Education.
13.1321-Computer Teacher Education.,13.1321,Computer Teacher Education.
13.1322-Biology Teacher Education.,13.1322,Biology Teacher Education.
13.1323-Chemistry Teacher Education.,13.1323,Chemistry Teacher Education.
13.1324-Drama and Dance Teacher Education.,13.1324,Drama and Dance Teacher Education.
13.1325-French Language Teacher Education.,13.1325,French Language Teacher Education.
13.1326-German Language Teacher Education.,13.1326,German Language Teacher Education.
13.1327-Health Occupations Teacher Education.,13.1327,Health Occupations Teacher Education.
13.1328-History Teacher Education.,13.1328,History Teacher Education.
13.1329-Physics Teacher Education.,13.1329,Physics Teacher Education.
13.1330-Spanish Language Teacher Education.,13.1330,Spanish Language Teacher Education.
13.1331-Speech Teacher Education.,13.1331,Speech Teacher Education.
13.1332-Geography Teacher Education.,13.1332,Geography Teacher Education.
13.1333-Latin Teacher Education.,13.1333,Latin Teacher Education.
13.1334-School Librarian/School Library Media Specialist.,13.1334,School Librarian/School Library Media Specialist.
13.1335-Psychology Teacher Education.,13.1335,Psychology Teacher Education.
13.1337-Earth Science Teacher Education.,13.1337,Earth Science Teacher Education.
13.1338-Environmental Education.,13.1338,Environmental Education.
13.1339-Communication Arts and Literature Teacher Education.,13.1339,Communication Arts and Literature Teacher Education.
"13.1399-Teacher Education and Professional Development, Specific Subject Areas, Other.",13.1399,"Teacher Education and Professional Development, Specific Subject Areas, Other."
13.1401-Teaching English as a Second or Foreign Language/ESL Language Instructor.,13.1401,Teaching English as a Second or Foreign Language/ESL Language Instructor.
13.1402-Teaching French as a Second or Foreign Language.,13.1402,Teaching French as a Second or Foreign Language.
"13.1499-Teaching English or French as a Second or Foreign Language, Other.",13.1499,"Teaching English or French as a Second or Foreign Language, Other."
13.1501-Teacher Assistant/Aide.,13.1501,Teacher Assistant/Aide.
13.1502-Adult Literacy Tutor/Instructor.,13.1502,Adult Literacy Tutor/Instructor.
"13.1599-Teaching Assistants/Aides, Other.",13.1599,"Teaching Assistants/Aides, Other."
"13.9999-Education, Other.",13.9999,"Education, Other."
"14.0101-Engineering, General.",14.0101,"Engineering, General."
14.0102-Pre-Engineering.,14.0102,Pre-Engineering.
14.0103-Applied Engineering.,14.0103,Applied Engineering.
"14.0201-Aerospace, Aeronautical, and Astronautical/Space Engineering, General.",14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General."
14.0202-Astronautical Engineering.,14.0202,Astronautical Engineering.
"14.0299-Aerospace, Aeronautical, and Astronautical/Space Engineering, Other.",14.0299,"Aerospace, Aeronautical, and Astronautical/Space Engineering, Other."
14.0301-Agricultural Engineering.,14.0301,Agricultural Engineering.
14.0401-Architectural Engineering.,14.0401,Architectural Engineering.
14.0501-Bioengineering and Biomedical Engineering.,14.0501,Bioengineering and Biomedical Engineering.
14.0601-Ceramic Sciences and Engineering.,14.0601,Ceramic Sciences and Engineering.
14.0701-Chemical Engineering.,14.0701,Chemical Engineering.
14.0702-Chemical and Biomolecular Engineering.,14.0702,Chemical and Biomolecular Engineering.
"14.0799-Chemical Engineering, Other.",14.0799,"Chemical Engineering, Other."
"14.0801-Civil Engineering, General.",14.0801,"Civil Engineering, General."
14.0802-Geotechnical and Geoenvironmental Engineering.,14.0802,Geotechnical and Geoenvironmental Engineering.
14.0803-Structural Engineering.,14.0803,Structural Engineering.
14.0804-Transportation and Highway Engineering.,14.0804,Transportation and Highway Engineering.
14.0805-Water Resources Engineering.,14.0805,Water Resources Engineering.
"14.0899-Civil Engineering, Other.",14.0899,"Civil Engineering, Other."
"14.0901-Computer Engineering, General.",14.0901,"Computer Engineering, General."
14.0902-Computer Hardware Engineering.,14.0902,Computer Hardware Engineering.
14.0903-Computer Software Engineering.,14.0903,Computer Software Engineering.
"14.0999-Computer Engineering, Other.",14.0999,"Computer Engineering, Other."
14.1001-Electrical and Electronics Engineering.,14.1001,Electrical and Electronics Engineering.
14.1003-Laser and Optical Engineering.,14.1003,Laser and Optical Engineering.
14.1004-Telecommunications Engineering.,14.1004,Telecommunications Engineering.
"14.1099-Electrical, Electronics, and Communications Engineering, Other.",14.1099,"Electrical, Electronics, and Communications Engineering, Other."
14.1101-Engineering Mechanics.,14.1101,Engineering Mechanics.
14.1201-Engineering Physics/Applied Physics.,14.1201,Engineering Physics/Applied Physics.
14.1301-Engineering Science.,14.1301,Engineering Science.
14.1401-Environmental/Environmental Health Engineering.,14.1401,Environmental/Environmental Health Engineering.
14.1801-Materials Engineering.,14.1801,Materials Engineering.
14.1901-Mechanical Engineering.,14.1901,Mechanical Engineering.
14.2001-Metallurgical Engineering.,14.2001,Metallurgical Engineering.
14.2101-Mining and Mineral Engineering.,14.2101,Mining and Mineral Engineering.
14.2201-Naval Architecture and Marine Engineering.,14.2201,Naval Architecture and Marine Engineering.
14.2301-Nuclear Engineering.,14.2301,Nuclear Engineering.
14.2401-Ocean Engineering.,14.2401,Ocean Engineering.
14.2501-Petroleum Engineering.,14.2501,Petroleum Engineering.
14.2701-Systems Engineering.,14.2701,Systems Engineering.
14.2801-Textile Sciences and Engineering.,14.2801,Textile Sciences and Engineering.
14.3201-Polymer/Plastics Engineering.,14.3201,Polymer/Plastics Engineering.
14.3301-Construction Engineering.,14.3301,Construction Engineering.
14.3401-Forest Engineering.,14.3401,Forest Engineering.
14.3501-Industrial Engineering.,14.3501,Industrial Engineering.
14.3601-Manufacturing Engineering.,14.3601,Manufacturing Engineering.
14.3701-Operations Research.,14.3701,Operations Research.
14.3801-Surveying Engineering.,14.3801,Surveying Engineering.
14.3901-Geological/Geophysical Engineering.,14.3901,Geological/Geophysical Engineering.
14.4001-Paper Science and Engineering.,14.4001,Paper Science and Engineering.
14.4101-Electromechanical Engineering.,14.4101,Electromechanical Engineering.
"14.4201-Mechatronics, Robotics, and Automation Engineering.",14.4201,"Mechatronics, Robotics, and Automation Engineering."
14.4301-Biochemical Engineering.,14.4301,Biochemical Engineering.
14.4401-Engineering Chemistry.,14.4401,Engineering Chemistry.
14.4501-Biological/Biosystems Engineering.,14.4501,Biological/Biosystems Engineering.
14.4701-Electrical and Computer Engineering.,14.4701,Electrical and Computer Engineering.
"14.4801-Energy Systems Engineering, General.",14.4801,"Energy Systems Engineering, General."
14.4802-Power Plant Engineering.,14.4802,Power Plant Engineering.
"14.4899-Energy Systems Engineering, Other.",14.4899,"Energy Systems Engineering, Other."
"14.9999-Engineering, Other.",14.9999,"Engineering, Other."
"15.0000-Engineering Technologies/Technicians, General.",15.0000,"Engineering Technologies/Technicians, General."
15.0001-Applied Engineering Technologies/Technicians.,15.0001,Applied Engineering Technologies/Technicians.
15.0101-Architectural Engineering Technologies/Technicians.,15.0101,Architectural Engineering Technologies/Technicians.
15.0201-Civil Engineering Technologies/Technicians.,15.0201,Civil Engineering Technologies/Technicians.
"15.0303-Electrical, Electronic, and Communications Engineering Technology/Technician.",15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician."
15.0304-Laser and Optical Technology/Technician.,15.0304,Laser and Optical Technology/Technician.
15.0305-Telecommunications Technology/Technician.,15.0305,Telecommunications Technology/Technician.
15.0306-Integrated Circuit Design Technology/Technician.,15.0306,Integrated Circuit Design Technology/Technician.
15.0307-Audio Engineering Technology/Technician.,15.0307,Audio Engineering Technology/Technician.
"15.0399-Electrical/Electronic Engineering Technologies/Technicians, Other.",15.0399,"Electrical/Electronic Engineering Technologies/Technicians, Other."
15.0401-Biomedical Technology/Technician.,15.0401,Biomedical Technology/Technician.
15.0403-Electromechanical/Electromechanical Engineering Technology/Technician.,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician.
15.0404-Instrumentation Technology/Technician.,15.0404,Instrumentation Technology/Technician.
